0x7FFF,	0x0000,
0x7FFF,	0x0000,
0x7FFF,	0x0000,
0x7D8A,	0xE708,
0x7F62,	0xF375,
0x7A7D,	0xDAD8,
0x7641,	0xCF05,
0x7D8A,	0xE708,
0x6A6D,	0xB8E4,
0x6A6D,	0xB8E4,
0x7A7D,	0xDAD8,
0x5133,	0x9D0E,
0x5A82,	0xA57E,
0x7641,	0xCF05,
0x30FB,	0x89BF,
0x471C,	0x9593,
0x70E2,	0xC3AA,
0x0C8B,	0x809E,
0x30FB,	0x89BF,
0x6A6D,	0xB8E4,
0xE708,	0x8276,
0x18F8,	0x8276,
0x62F2,	0xAECD,
0xC3AA,	0x8F1E,
0x0000,	0x8001,
0x5A82,	0xA57E,
0xA57E,	0xA57E,
0xE708,	0x8276,
0x5133,	0x9D0E,
0x8F1E,	0xC3AA,
0xCF05,	0x89BF,
0x471C,	0x9593,
0x8276,	0xE708,
0xB8E4,	0x9593,
0x3C56,	0x8F1E,
0x809E,	0x0C8B,
0xA57E,	0xA57E,
0x30FB,	0x89BF,
0x89BF,	0x30FB,
0x9593,	0xB8E4,
0x2528,	0x8583,
0x9D0E,	0x5133,
0x89BF,	0xCF05,
0x18F8,	0x8276,
0xB8E4,	0x6A6D,
0x8276,	0xE708,
0x0C8B,	0x809E,
0xDAD8,	0x7A7D,
0x0000,	0x8000,
0x0000,	0x8000,

