0x7FFF,	0x0000,
0x7FFF,	0x0000,
0x7FFF,	0x0000,
0x7FFF,	0xFF37,
0x7FFF,	0xFF9C,
0x7FFE,	0xFED3,
0x7FFD,	0xFE6E,
0x7FFF,	0xFF37,
0x7FFA,	0xFDA5,
0x7FFA,	0xFDA5,
0x7FFE,	0xFED3,
0x7FF3,	0xFC78,
0x7FF6,	0xFCDC,
0x7FFD,	0xFE6E,
0x7FE9,	0xFB4A,
0x7FF0,	0xFC13,
0x7FFC,	0xFE0A,
0x7FDD,	0xFA1D,
0x7FE9,	0xFB4A,
0x7FFA,	0xFDA5,
0x7FCE,	0xF8F0,
0x7FE1,	0xFA81,
0x7FF8,	0xFD41,
0x7FBC,	0xF7C3,
0x7FD8,	0xF9B9,
0x7FF6,	0xFCDC,
0x7FA7,	0xF696,
0x7FCE,	0xF8F0,
0x7FF3,	0xFC78,
0x7F8F,	0xF569,
0x7FC2,	0xF827,
0x7FF0,	0xFC13,
0x7F75,	0xF43D,
0x7FB5,	0xF75E,
0x7FED,	0xFBAF,
0x7F58,	0xF311,
0x7FA7,	0xF696,
0x7FE9,	0xFB4A,
0x7F38,	0xF1E5,
0x7F97,	0xF5CD,
0x7FE5,	0xFAE6,
0x7F15,	0xF0B9,
0x7F87,	0xF505,
0x7FE1,	0xFA81,
0x7EF0,	0xEF8E,
0x7F75,	0xF43D,
0x7FDD,	0xFA1D,
0x7EC8,	0xEE63,
0x7F62,	0xF375,
0x7FD8,	0xF9B9,
0x7E9D,	0xED38,
0x7F4D,	0xF2AD,
0x7FD3,	0xF954,
0x7E6F,	0xEC0E,
0x7F38,	0xF1E5,
0x7FCE,	0xF8F0,
0x7E3F,	0xEAE5,
0x7F21,	0xF11D,
0x7FC8,	0xF88B,
0x7E0C,	0xE9BB,
0x7F09,	0xF055,
0x7FC2,	0xF827,
0x7DD6,	0xE893,
0x7EF0,	0xEF8E,
0x7FBC,	0xF7C3,
0x7D9D,	0xE76A,
0x7ED5,	0xEEC7,
0x7FB5,	0xF75E,
0x7D62,	0xE643,
0x7EBA,	0xEDFF,
0x7FAE,	0xF6FA,
0x7D24,	0xE51C,
0x7E9D,	0xED38,
0x7FA7,	0xF696,
0x7CE3,	0xE3F5,
0x7E7F,	0xEC72,
0x7F9F,	0xF632,
0x7CA0,	0xE2CF,
0x7E5F,	0xEBAB,
0x7F97,	0xF5CD,
0x7C5A,	0xE1AA,
0x7E3F,	0xEAE5,
0x7F8F,	0xF569,
0x7C11,	0xE085,
0x7E1D,	0xEA1E,
0x7F87,	0xF505,
0x7BC5,	0xDF61,
0x7DFA,	0xE958,
0x7F7E,	0xF4A1,
0x7B77,	0xDE3E,
0x7DD6,	0xE893,
0x7F75,	0xF43D,
0x7B26,	0xDD1B,
0x7DB0,	0xE7CD,
0x7F6B,	0xF3D9,
0x7AD3,	0xDBF9,
0x7D8A,	0xE708,
0x7F62,	0xF375,
0x7A7D,	0xDAD8,
0x7D62,	0xE643,
0x7F58,	0xF311,
0x7A24,	0xD9B8,
0x7D39,	0xE57E,
0x7F4D,	0xF2AD,
0x79C8,	0xD899,
0x7D0F,	0xE4B9,
0x7F43,	0xF249,
0x796A,	0xD77A,
0x7CE3,	0xE3F5,
0x7F38,	0xF1E5,
0x7909,	0xD65D,
0x7CB7,	0xE331,
0x7F2D,	0xF181,
0x78A6,	0xD540,
0x7C89,	0xE26D,
0x7F21,	0xF11D,
0x7840,	0xD424,
0x7C5A,	0xE1AA,
0x7F15,	0xF0B9,
0x77D7,	0xD309,
0x7C29,	0xE0E7,
0x7F09,	0xF055,
0x776C,	0xD1EF,
0x7BF8,	0xE024,
0x7EFD,	0xEFF2,
0x76FE,	0xD0D7,
0x7BC5,	0xDF61,
0x7EF0,	0xEF8E,
0x768E,	0xCFBF,
0x7B92,	0xDE9F,
0x7EE3,	0xEF2A,
0x761B,	0xCEA8,
0x7B5D,	0xDDDD,
0x7ED5,	0xEEC7,
0x75A5,	0xCD92,
0x7B26,	0xDD1B,
0x7EC8,	0xEE63,
0x752D,	0xCC7E,
0x7AEF,	0xDC5A,
0x7EBA,	0xEDFF,
0x74B2,	0xCB6A,
0x7AB6,	0xDB99,
0x7EAB,	0xED9C,
0x7435,	0xCA58,
0x7A7D,	0xDAD8,
0x7E9D,	0xED38,
0x73B5,	0xC946,
0x7A42,	0xDA18,
0x7E8E,	0xECD5,
0x7333,	0xC836,
0x7A05,	0xD958,
0x7E7F,	0xEC72,
0x72AF,	0xC728,
0x79C8,	0xD899,
0x7E6F,	0xEC0E,
0x7227,	0xC61A,
0x798A,	0xD7DA,
0x7E5F,	0xEBAB,
0x719E,	0xC50E,
0x794A,	0xD71B,
0x7E4F,	0xEB48,
0x7112,	0xC403,
0x7909,	0xD65D,
0x7E3F,	0xEAE5,
0x7083,	0xC2F9,
0x78C7,	0xD59F,
0x7E2E,	0xEA81,
0x6FF2,	0xC1F0,
0x7884,	0xD4E1,
0x7E1D,	0xEA1E,
0x6F5F,	0xC0E9,
0x7840,	0xD424,
0x7E0C,	0xE9BB,
0x6EC9,	0xBFE3,
0x77FA,	0xD368,
0x7DFA,	0xE958,
0x6E30,	0xBEDF,
0x77B4,	0xD2AB,
0x7DE8,	0xE8F6,
0x6D96,	0xBDDC,
0x776C,	0xD1EF,
0x7DD6,	0xE893,
0x6CF9,	0xBCDB,
0x7723,	0xD134,
0x7DC3,	0xE830,
0x6C59,	0xBBDB,
0x76D9,	0xD079,
0x7DB0,	0xE7CD,
0x6BB8,	0xBADC,
0x768E,	0xCFBF,
0x7D9D,	0xE76A,
0x6B13,	0xB9DF,
0x7641,	0xCF05,
0x7D8A,	0xE708,
0x6A6D,	0xB8E4,
0x75F4,	0xCE4B,
0x7D76,	0xE6A5,
0x69C4,	0xB7EA,
0x75A5,	0xCD92,
0x7D62,	0xE643,
0x6919,	0xB6F1,
0x7555,	0xCCDA,
0x7D4E,	0xE5E0,
0x686C,	0xB5FA,
0x7504,	0xCC22,
0x7D39,	0xE57E,
0x67BD,	0xB505,
0x74B2,	0xCB6A,
0x7D24,	0xE51C,
0x670B,	0xB411,
0x745F,	0xCAB3,
0x7D0F,	0xE4B9,
0x6657,	0xB31F,
0x740B,	0xC9FC,
0x7CF9,	0xE457,
0x65A0,	0xB22F,
0x73B5,	0xC946,
0x7CE3,	0xE3F5,
0x64E8,	0xB141,
0x735F,	0xC891,
0x7CCD,	0xE393,
0x642D,	0xB054,
0x7307,	0xC7DC,
0x7CB7,	0xE331,
0x6371,	0xAF69,
0x72AF,	0xC728,
0x7CA0,	0xE2CF,
0x62B2,	0xAE7F,
0x7255,	0xC674,
0x7C89,	0xE26D,
0x61F1,	0xAD97,
0x71FA,	0xC5C0,
0x7C71,	0xE20B,
0x612D,	0xACB2,
0x719E,	0xC50E,
0x7C5A,	0xE1AA,
0x6068,	0xABCD,
0x7141,	0xC45B,
0x7C42,	0xE148,
0x5FA0,	0xAAEB,
0x70E2,	0xC3AA,
0x7C29,	0xE0E7,
0x5ED7,	0xAA0B,
0x7083,	0xC2F9,
0x7C11,	0xE085,
0x5E0B,	0xA92C,
0x7023,	0xC248,
0x7BF8,	0xE024,
0x5D3E,	0xA850,
0x6FC1,	0xC198,
0x7BDF,	0xDFC2,
0x5C6E,	0xA775,
0x6F5F,	0xC0E9,
0x7BC5,	0xDF61,
0x5B9D,	0xA69C,
0x6EFB,	0xC03B,
0x7BAC,	0xDF00,
0x5AC9,	0xA5C5,
0x6E96,	0xBF8D,
0x7B92,	0xDE9F,
0x59F3,	0xA4F0,
0x6E30,	0xBEDF,
0x7B77,	0xDE3E,
0x591C,	0xA41D,
0x6DCA,	0xBE32,
0x7B5D,	0xDDDD,
0x5842,	0xA34C,
0x6D62,	0xBD86,
0x7B42,	0xDD7C,
0x5767,	0xA27D,
0x6CF9,	0xBCDB,
0x7B26,	0xDD1B,
0x568A,	0xA1B0,
0x6C8F,	0xBC30,
0x7B0B,	0xDCBB,
0x55AB,	0xA0E6,
0x6C24,	0xBB86,
0x7AEF,	0xDC5A,
0x54CA,	0xA01D,
0x6BB8,	0xBADC,
0x7AD3,	0xDBF9,
0x53E7,	0x9F56,
0x6B4A,	0xBA33,
0x7AB6,	0xDB99,
0x5302,	0x9E91,
0x6ADC,	0xB98B,
0x7A9A,	0xDB39,
0x521C,	0x9DCF,
0x6A6D,	0xB8E4,
0x7A7D,	0xDAD8,
0x5133,	0x9D0E,
0x69FD,	0xB83D,
0x7A5F,	0xDA78,
0x5049,	0x9C50,
0x698C,	0xB797,
0x7A42,	0xDA18,
0x4F5E,	0x9B94,
0x6919,	0xB6F1,
0x7A24,	0xD9B8,
0x4E70,	0x9ADA,
0x68A6,	0xB64C,
0x7A05,	0xD958,
0x4D81,	0x9A23,
0x6832,	0xB5A8,
0x79E7,	0xD8F9,
0x4C90,	0x996D,
0x67BD,	0xB505,
0x79C8,	0xD899,
0x4B9E,	0x98BA,
0x6746,	0xB462,
0x79A9,	0xD839,
0x4AA9,	0x9809,
0x66CF,	0xB3C1,
0x798A,	0xD7DA,
0x49B4,	0x975A,
0x6657,	0xB31F,
0x796A,	0xD77A,
0x48BC,	0x96AD,
0x65DD,	0xB27F,
0x794A,	0xD71B,
0x47C3,	0x9603,
0x6563,	0xB1DF,
0x792A,	0xD6BC,
0x46C9,	0x955B,
0x64E8,	0xB141,
0x7909,	0xD65D,
0x45CD,	0x94B6,
0x646C,	0xB0A2,
0x78E8,	0xD5FE,
0x44CF,	0x9412,
0x63EF,	0xB005,
0x78C7,	0xD59F,
0x43D0,	0x9371,
0x6371,	0xAF69,
0x78A6,	0xD540,
0x42D0,	0x92D3,
0x62F2,	0xAECD,
0x7884,	0xD4E1,
0x41CE,	0x9236,
0x6271,	0xAE32,
0x7862,	0xD483,
0x40CA,	0x919D,
0x61F1,	0xAD97,
0x7840,	0xD424,
0x3FC5,	0x9105,
0x616F,	0xACFE,
0x781D,	0xD3C6,
0x3EBF,	0x9070,
0x60EC,	0xAC65,
0x77FA,	0xD368,
0x3DB8,	0x8FDD,
0x6068,	0xABCD,
0x77D7,	0xD309,
0x3CAF,	0x8F4D,
0x5FE3,	0xAB36,
0x77B4,	0xD2AB,
0x3BA5,	0x8EBF,
0x5F5E,	0xAAA0,
0x7790,	0xD24D,
0x3A99,	0x8E34,
0x5ED7,	0xAA0B,
0x776C,	0xD1EF,
0x398C,	0x8DAB,
0x5E50,	0xA976,
0x7747,	0xD192,
0x387E,	0x8D25,
0x5DC7,	0xA8E3,
0x7723,	0xD134,
0x376F,	0x8CA1,
0x5D3E,	0xA850,
0x76FE,	0xD0D7,
0x365F,	0x8C20,
0x5CB4,	0xA7BE,
0x76D9,	0xD079,
0x354D,	0x8BA1,
0x5C29,	0xA72C,
0x76B3,	0xD01C,
0x343A,	0x8B25,
0x5B9D,	0xA69C,
0x768E,	0xCFBF,
0x3326,	0x8AAB,
0x5B10,	0xA60D,
0x7668,	0xCF62,
0x3211,	0x8A34,
0x5A82,	0xA57E,
0x7641,	0xCF05,
0x30FB,	0x89BF,
0x59F3,	0xA4F0,
0x761B,	0xCEA8,
0x2FE4,	0x894D,
0x5964,	0xA463,
0x75F4,	0xCE4B,
0x2ECC,	0x88DD,
0x58D4,	0xA3D7,
0x75CC,	0xCDEF,
0x2DB3,	0x8870,
0x5842,	0xA34C,
0x75A5,	0xCD92,
0x2C98,	0x8806,
0x57B0,	0xA2C2,
0x757D,	0xCD36,
0x2B7D,	0x879E,
0x571D,	0xA239,
0x7555,	0xCCDA,
0x2A61,	0x8739,
0x568A,	0xA1B0,
0x752D,	0xCC7E,
0x2944,	0x86D6,
0x55F5,	0xA129,
0x7504,	0xCC22,
0x2826,	0x8676,
0x5560,	0xA0A2,
0x74DB,	0xCBC6,
0x2707,	0x8619,
0x54CA,	0xA01D,
0x74B2,	0xCB6A,
0x25E8,	0x85BE,
0x5433,	0x9F98,
0x7489,	0xCB0E,
0x24C7,	0x8566,
0x539B,	0x9F14,
0x745F,	0xCAB3,
0x23A6,	0x8511,
0x5302,	0x9E91,
0x7435,	0xCA58,
0x2284,	0x84BE,
0x5269,	0x9E0F,
0x740B,	0xC9FC,
0x2161,	0x846E,
0x51CE,	0x9D8F,
0x73E0,	0xC9A1,
0x203E,	0x8421,
0x5133,	0x9D0E,
0x73B5,	0xC946,
0x1F19,	0x83D7,
0x5097,	0x9C8F,
0x738A,	0xC8EC,
0x1DF5,	0x838F,
0x4FFB,	0x9C11,
0x735F,	0xC891,
0x1CCF,	0x8349,
0x4F5E,	0x9B94,
0x7333,	0xC836,
0x1BA9,	0x8307,
0x4EBF,	0x9B18,
0x7307,	0xC7DC,
0x1A82,	0x82C7,
0x4E21,	0x9A9D,
0x72DB,	0xC782,
0x195B,	0x828A,
0x4D81,	0x9A23,
0x72AF,	0xC728,
0x1833,	0x8250,
0x4CE1,	0x99A9,
0x7282,	0xC6CE,
0x170A,	0x8218,
0x4C3F,	0x9931,
0x7255,	0xC674,
0x15E2,	0x81E3,
0x4B9E,	0x98BA,
0x7227,	0xC61A,
0x14B8,	0x81B1,
0x4AFB,	0x9843,
0x71FA,	0xC5C0,
0x138E,	0x8181,
0x4A58,	0x97CE,
0x71CC,	0xC567,
0x1264,	0x8155,
0x49B4,	0x975A,
0x719E,	0xC50E,
0x1139,	0x812B,
0x490F,	0x96E7,
0x716F,	0xC4B4,
0x100E,	0x8103,
0x4869,	0x9674,
0x7141,	0xC45B,
0x0EE3,	0x80DF,
0x47C3,	0x9603,
0x7112,	0xC403,
0x0DB7,	0x80BD,
0x471C,	0x9593,
0x70E2,	0xC3AA,
0x0C8B,	0x809E,
0x4675,	0x9524,
0x70B3,	0xC351,
0x0B5F,	0x8082,
0x45CD,	0x94B6,
0x7083,	0xC2F9,
0x0A33,	0x8069,
0x4524,	0x9448,
0x7053,	0xC2A0,
0x0906,	0x8052,
0x447A,	0x93DC,
0x7023,	0xC248,
0x07D9,	0x803E,
0x43D0,	0x9371,
0x6FF2,	0xC1F0,
0x06AC,	0x802D,
0x4325,	0x9307,
0x6FC1,	0xC198,
0x057E,	0x801F,
0x427A,	0x929E,
0x6F90,	0xC141,
0x0451,	0x8013,
0x41CE,	0x9236,
0x6F5F,	0xC0E9,
0x0324,	0x800A,
0x4121,	0x91D0,
0x6F2D,	0xC092,
0x01F6,	0x8004,
0x4073,	0x916A,
0x6EFB,	0xC03B,
0x00C9,	0x8001,
0x3FC5,	0x9105,
0x6EC9,	0xBFE3,
0xFF9C,	0x8001,
0x3F17,	0x90A1,
0x6E96,	0xBF8D,
0xFE6E,	0x8003,
0x3E68,	0x903F,
0x6E63,	0xBF36,
0xFD41,	0x8008,
0x3DB8,	0x8FDD,
0x6E30,	0xBEDF,
0xFC13,	0x8010,
